On,Off,Pitch,Velocity
97230458.325,97316569.35,70,99
97341569.32499999,97549902.44999999,72,127
97569346.875,97627680.14999999,70,111
97674902.32499999,97847124.375,74,115
97902679.875,98041568.625,66,115
98249901.75,98499901.5,69,122
98563790.325,98708234.625,72,126
98686012.425,98880456.675,70,91
98911012.2,99105456.45,65,127
99247122.97500001,99330456.22500001,74,127
99363789.52499999,99494344.95,75,127
99566567.1,99691566.975,74,127
99686011.425,99805455.75,71,127
99897122.325,99966566.69999999,67,93
100022122.2,100222122.0,74,127
100574899.42500001,100708232.625,74,127
100702677.075,100908232.42500001,72,101
100911010.2,100994343.45,71,113
101016565.65,101188787.7,74,127
101247120.97500001,101558231.775,72,127
101905453.64999999,102155453.39999999,65,127
102238786.64999999,102530453.02499999,70,127
102580452.97500001,102688786.2,66,86
102688786.2,102908230.42500001,67,111
102694341.75,102697119.52499999,69,33
102913785.97500001,103013785.875,70,127
103027674.75,103202674.575,72,124
103244341.2,103361007.75,74,127
103349896.65,103433229.9,75,127
103463785.425,103588785.3,77,97
103569340.875,103683229.65,75,127
103688785.2,103905451.64999999,74,127
103911007.2,104119340.325,69,127
104124895.875,104197118.02499999,70,91
104233229.1,104336006.77499999,72,122
104336006.77499999,104474895.525,69,101
104447117.77499999,104513784.375,70,90
104561006.55,104655450.89999999,72,113
104674895.32499999,104974895.025,68,124
105238783.64999999,105313783.575,67,103
105355450.2,105511005.60000001,70,127
105572116.64999999,105655449.89999999,72,127
105688783.2,105844338.60000001,70,124
105908227.42500001,106233227.1,70,127
106677671.10000001,106927670.85000001,67,127
107236003.875,107319337.125,64,127
107355448.2,107533225.80000001,71,127
107569336.875,107705447.85000001,69,127
107691558.975,107905447.64999999,66,111
107905447.64999999,108011003.10000001,62,127
108033225.30000001,108208225.125,63,111
108224891.775,108366558.30000001,64,105
108377669.39999999,108472113.75,67,127
108474891.525,108566558.1,71,122
108577669.2,109119335.325,66,127
109244335.2,109388779.5,62,91
109344335.10000001,109572112.64999999,67,120
109574890.42500001,109702668.075,72,120
109691556.975,109755445.8,71,111
109763779.125,109838779.05,72,115
109830445.72500001,109933223.4,71,90
109911001.2,110047112.175,67,93
110030445.52499999,110263778.625,72,127
110238778.64999999,110383222.94999999,71,127
110377667.39999999,110549889.44999999,67,120
110566556.1,111199888.80000001,65,127
111572110.64999999,111872110.35000001,67,127
111874888.125,112002665.77499999,65,126
112013776.875,112522109.7,69,120
112549887.44999999,112683220.65,67,111
112685998.425,112913775.97500001,72,118
112888776.0,113055442.5,70,120
113033220.30000001,113233220.1,67,113
113230442.325,113380442.175,62,105
113358219.975,113574886.42500001,65,124
113555442.0,113697108.52499999,63,115
113702664.075,113888775.0,64,118
113913774.97500001,114547107.675,69,122
114560996.55,114674885.32499999,60,118
114685996.425,115124884.875,67,120
115227662.55,115335995.77499999,65,126
115355440.2,115580439.97500001,72,124
115560995.55,115677662.10000001,70,127
115697106.52499999,115830439.72500001,67,113
115902661.875,116069328.375,63,113
116035995.075,116194328.25,66,103
116244328.2,116358216.975,69,115
116377661.39999999,116535994.575,72,120
116383216.94999999,116385994.72500001,71,33
116563772.325,116663772.22500001,74,127
116691549.975,116769327.675,75,127
116791549.875,116874883.125,77,109
116902660.875,117180438.375,74,127
117572104.64999999,117702660.075,65,120
117688771.2,117880437.675,70,120
117885993.22500001,118024881.975,74,118
118016548.65,118241548.42500001,72,101
118224881.775,118363770.52499999,70,109
118347103.875,118572103.64999999,69,99
118558214.775,118669325.77499999,70,127
118691547.975,118899881.1,72,118
118905436.64999999,119024880.975,70,120
119033214.30000001,119263769.625,74,127
119238769.64999999,119533213.80000001,66,120
119580435.97500001,119772102.45,69,126
119902657.875,119988768.89999999,72,127
120019324.425,120230435.325,70,127
120235990.875,120405435.14999999,65,127
120580434.97500001,120666546.0,74,122
120691545.975,120863768.02499999,75,120
120894323.55,121033212.30000001,74,127
121016545.65,121133212.19999999,71,124
121216545.44999999,121310989.8,67,115
121349878.65,121597100.625,74,122
121910989.2,122033211.30000001,74,127
122033211.30000001,122241544.42500001,72,118
122227655.55,122352655.425,71,122
122360988.75,122549877.44999999,74,124
122574877.42500001,123005432.55,72,127
123249876.75,123541543.125,65,127
123588765.3,123847098.375,70,127
123916542.75,124024875.975,66,122
124027653.75,124258209.07499999,67,122
124249875.75,124355431.2,70,124
124269320.175,124272097.95,69,33
124369320.075,124547097.675,72,127
124572097.64999999,124674875.32499999,74,127
124688764.2,124777653.0,75,126
124797097.425,124916541.75,77,113
124899875.1,125013763.875,75,127
125013763.875,125224874.775,74,124
125233208.1,125472096.75,69,127
125469318.97500001,125547096.675,70,89
125569318.875,125691540.975,72,120
125683207.65,125847096.375,69,118
125799874.19999999,125877651.89999999,70,96
125897096.325,126047096.175,72,118
126024873.975,126333207.0,68,120
126563762.325,126666540.0,67,107
126683206.65,126827650.95,70,127
126894317.55,126988761.89999999,72,127
127024872.975,127169317.27499999,70,124
127233206.1,127955427.60000001,70,127
